id,explanation,solution_image_url,metadata
019d5409-ba34-73ce-8da0-8d0ae2f0daab,"$\pmb{\text{Step 1: Analyze the given inequalities}}$
The region is defined by:
1. $y \ge \sqrt{|x + 3|} \implies y^2 \ge |x + 3|$
   - For $x \ge -3$, $y^2 \ge x + 3$ (Parabola opening right with vertex at $(-3, 0)$)
   - For $x < -3$, $y^2 \ge -x - 3$ (Parabola opening left with vertex at $(-3, 0)$)
2. $5y \le x + 9 \implies y \le \frac{x + 9}{5}$ (Region below the line $x - 5y + 9 = 0$)
3. $x + 9 \le 15 \implies x \le 6$ (Region to the left of the vertical line $x = 6$)

$\pmb{\text{Step 2: Find the intersection points}}$
To find the boundaries, solve $y^2 = |x + 3|$ and $y = \frac{x + 9}{5}$:
- For $x \ge -3$: $\left(\frac{x + 9}{5}\right)^2 = x + 3 \implies x^2 + 18x + 81 = 25x + 75 \implies x^2 - 7x + 6 = 0$. Roots are $x = 1$ and $x = 6$.
- For $x < -3$: $\left(\frac{x + 9}{5}\right)^2 = -x - 3 \implies x^2 + 18x + 81 = -25x - 75 \implies x^2 + 43x + 156 = 0$. Roots are $x = -4$ and $x = -39$. Since the line $5y = x + 9$ must have $y \ge 0$, $x \ge -9$, so $x = -4$ is the valid intersection.

$\pmb{\text{Step 3: Set up the area integral}}$
The area is bounded above by the line $y = \frac{x + 9}{5}$ and below by the curve $y = \sqrt{|x + 3|}$ between $x = -4$ and $x = 1$. Note: the condition $x \le 6$ is satisfied by this interval.
$$\text{Area} = \int_{-4}^{1} \left( \frac{x + 9}{5} - \sqrt{|x + 3|} \right) dx$$


$\pmb{\text{Step 4: Evaluate the integral}}$
$$\text{Area} = \int_{-4}^{1} \frac{x + 9}{5} dx - \int_{-4}^{-3} \sqrt{-x - 3} dx - \int_{-3}^{1} \sqrt{x + 3} dx$$
- First part: $\left[ \frac{x^2}{10} + \frac{9x}{5} \right]_{-4}^{1} = (\frac{1}{10} + \frac{18}{10}) - (\frac{16}{10} - \frac{72}{10}) = \frac{19}{10} + \frac{56}{10} = \frac{75}{10} = 7.5$
- Second part: $\int_{-4}^{-3} (-x - 3)^{1/2} dx = \left[ \frac{-(-x-3)^{3/2}}{3/2} \right]_{-4}^{-3} = -\frac{2}{3}[0 - 1] = \frac{2}{3}$
- Third part: $\int_{-3}^{1} (x + 3)^{1/2} dx = \left[ \frac{(x+3)^{3/2}}{3/2} \right]_{-3}^{1} = \frac{2}{3}[4^{3/2} - 0] = \frac{2}{3}(8) = \frac{16}{3}$

$$\text{Total Area} = \frac{15}{2} - \frac{2}{3} - \frac{16}{3} = \frac{15}{2} - \frac{18}{3} = 7.5 - 6 = 1.5 = \frac{3}{2}$$

Therefore, the required area is $\boxed{3 / 2}$.",https://lh3.googleusercontent.com/d/1rV8rNhzxwJaQcWBS0ZEkOYOHmbreHg5D=w1200,{}
019d5409-ba37-7d4e-9594-870ec4c0a9ae,"$\pmb{\text{Step 1: Identify the relationship between activity and half-lives.}}$

The activity of a radioactive substance after $n$ half-lives is given by the formula:
$$A = \frac{A_0}{2^n}$$
Where:
* $A$ is the final (permissible) activity.
* $A_0$ is the initial activity.
* $n$ is the number of half-lives.

$\pmb{\text{Step 2: Determine the number of half-lives required.}}$

Given that the initial radiation is $64$ times the permissible level ($A_0 = 64A$), we can write:
$$A = \frac{64A}{2^n}$$
$$1 = \frac{64}{2^n}$$
$$2^n = 64$$
Since $64 = 2^6$, we have:
$$n = 6$$
So, the material needs to decay for $6$ half-lives to reach the safe level.

$\pmb{\text{Step 3: Calculate the total time required.}}$

The total time $t$ is given by:
$$t = n \times T_{1/2}$$
Given the half-life $T_{1/2} = 18$ days:
$$t = 6 \times 18 = 108 \text{ days}$$

Therefore, the correct answer is $\boxed{C}$.",,{}
019d5409-ba3f-712b-a1f3-f20a5843d44a,"$\pmb{\text{Step 1: Analyze Option A}}$
For $C_2^{2-}$, the total number of electrons is $14$. The molecular orbital (MO) configuration is:
$$\sigma_{1s^2}\sigma_{1s^2}^*\sigma_{2s^2}\sigma_{2s^2}^*\pi_{2p_x^2} = \pi_{2p_y^2}\sigma_{2p_z^2}$$
Since all electrons are paired, it is $\pmb{\text{diamagnetic}}$. Thus, option A is correct.

$\pmb{\text{Step 2: Analyze Option B}}$
For $O_2^{2+}$ ($14$ electrons), the bond order is:
$$\text{B.O.} = \frac{10 - 4}{2} = 3$$
For $O_2$ ($16$ electrons), the bond order is:
$$\text{B.O.} = \frac{10 - 6}{2} = 2$$
Since bond order is inversely proportional to bond length, $O_2^{2+}$ (B.O. $= 3$) has a $\pmb{\text{shorter}}$ bond length than $O_2$ (B.O. $= 2$). Thus, option B is incorrect.

$\pmb{\text{Step 3: Analyze Option C}}$
For $N_2^+$ ($13$ electrons), the MO configuration is:
$$\sigma_{1s^2}\sigma_{1s^2}^*\sigma_{2s^2}\sigma_{2s^2}^*\pi_{2p_x^2} = \pi_{2p_y^2}\sigma_{2p_z^1}$$
$$\text{B.O.} = \frac{9 - 4}{2} = 2.5$$
For $N_2^-$ ($15$ electrons), the MO configuration is:
$$\sigma_{1s^2}\sigma_{1s^2}^*\sigma_{2s^2}\sigma_{2s^2}^*\pi_{2p_x^2} = \pi_{2p_y^2}\sigma_{2p_z^2}\pi_{2p_x^1}^*$$
$$\text{B.O.} = \frac{10 - 5}{2} = 2.5$$
Both have a $\pmb{\text{bond order of 2.5}}$. Thus, option C is correct.

$\pmb{\text{Step 4: Analyze Option D}}$
The formation of a stable molecule or ion like $He_2^+$ from isolated atoms is an exothermic process. The energy of the $He_2^+$ ion is $\pmb{\text{lower}}$ than the sum of the energies of two isolated $He$ atoms due to the binding energy. Thus, option D is incorrect.

Therefore, the correct options are $\boxed{\text{A, C}}$.",,{}
019d5409-bc58-72b1-bcbc-f2f4cc442bb0,"$\pmb{\text{Step 1: Find the foci of the ellipse}}$
For the ellipse $\frac{x^2}{9} + \frac{y^2}{8} = 1$, we have $a^2 = 9$ and $b^2 = 8$.
Eccentricity $e = \sqrt{1 - \frac{b^2}{a^2}} = \sqrt{1 - \frac{8}{9}} = \frac{1}{3}$.
Foci are $(\pm ae, 0) = (\pm 3 \cdot \frac{1}{3}, 0) = (\pm 1, 0)$.
So, $\pmb{F_1 = (-1, 0)}$ and $\pmb{F_2 = (1, 0)}$.

$\pmb{\text{Step 2: Find the intersection points } M \text{ and } N}$
The parabola has vertex $(0,0)$ and focus $F_2(1,0)$, so its equation is $y^2 = 4ax = 4(1)x = 4x$.
Substitute $y^2 = 4x$ into the ellipse equation:
$$\frac{x^2}{9} + \frac{4x}{8} = 1 \implies \frac{x^2}{9} + \frac{x}{2} = 1 \implies 2x^2 + 9x - 18 = 0$$
$$(2x - 3)(x + 6) = 0$$
Since $M$ is in the first quadrant, $x = 3/2$. Then $y^2 = 4(3/2) = 6 \implies y = \sqrt{6}$.
Thus, $\pmb{M = (3/2, \sqrt{6})}$ and by symmetry $\pmb{N = (3/2, -\sqrt{6})}$.

$\pmb{\text{Step 3: Find points } R \text{ and } Q}$
$\bullet \quad \pmb{\text{Point R:}}$ The tangents at $M(x_1, y_1)$ and $N(x_1, -y_1)$ to the ellipse $\frac{x^2}{a^2} + \frac{y^2}{b^2} = 1$ meet on the $x$-axis. The point of intersection $R$ is $(\frac{a^2}{x_1}, 0)$.
$$R = \left( \frac{9}{3/2}, 0 \right) = \pmb{(6, 0)}$$
$\bullet \quad \pmb{\text{Point Q:}}$ The equation of the normal to the parabola $y^2 = 4x$ at $M(3/2, \sqrt{6})$ is:
$$y - y_1 = -\frac{y_1}{2a}(x - x_1) \implies y - \sqrt{6} = -\frac{\sqrt{6}}{2}(x - 3/2)$$
For the $x$-intercept $Q$, set $y=0$:
$$-\sqrt{6} = -\frac{\sqrt{6}}{2}(x - 3/2) \implies 2 = x - 3/2 \implies x = 7/2$$
So, $\pmb{Q = (7/2, 0)}$.

$\pmb{\text{Step 4: Calculate the Areas}}$
$\bullet \quad \pmb{\text{Area of } \Delta MQR:}$ Base $QR = |6 - 3.5| = 2.5 = 5/2$. Height is the $y$-coordinate of $M = \sqrt{6}$.
$$\text{Area}(MQR) = \frac{1}{2} \times \text{Base} \times \text{Height} = \frac{1}{2} \times \frac{5}{2} \times \sqrt{6} = \frac{5\sqrt{6}}{4}$$
$\bullet \quad \pmb{\text{Area of quadrilateral } MF_1NF_2:}$ This quadrilateral is composed of two congruent triangles $\Delta MF_1F_2$ and $\Delta NF_1F_2$ sharing the base $F_1F_2$.
Base $F_1F_2 = 1 - (-1) = 2$. Height of $M$ is $\sqrt{6}$.
$$\text{Area}(MF_1NF_2) = 2 \times \text{Area}(\Delta MF_1F_2) = 2 \times \left( \frac{1}{2} \times 2 \times \sqrt{6} \right) = 2\sqrt{6}$$

$\pmb{\text{Step 5: Calculate the ratio}}$
$$\text{Ratio} = \frac{\text{Area}(MQR)}{\text{Area}(MF_1NF_2)} = \frac{5\sqrt{6}/4}{2\sqrt{6}} = \frac{5}{8}$$

Therefore, the correct ratio is $\boxed{5:8}$.",,{}
019d5409-bc66-75be-a86b-ef3791d9c795,"$\pmb{\text{Step 1: Apply the property of definite integrals}}$
Let $$I = \int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} \frac{x^2 \cos x}{1 + e^x} dx \quad \dots (1)$$
Using the property $\int_{a}^{b} f(x) dx = \int_{a}^{b} f(a+b-x) dx$, we substitute $x$ with $-x$:
$$I = \int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} \frac{(-x)^2 \cos(-x)}{1 + e^{-x}} dx = \int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} \frac{x^2 \cos x}{1 + \frac{1}{e^x}} dx$$
$$I = \int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} \frac{x^2 e^x \cos x}{e^x + 1} dx \quad \dots (2)$$

$\pmb{\text{Step 2: Combine the integrals}}$
Adding equations $(1)$ and $(2)$:
$$2I = \int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} \frac{x^2 \cos x (1 + e^x)}{1 + e^x} dx$$
$$2I = \int_{-\frac{\pi}{2}}^{\frac{\pi}{2}} x^2 \cos x dx$$
Since $x^2 \cos x$ is an even function, we can simplify the limits:
$$2I = 2 \int_{0}^{\frac{\pi}{2}} x^2 \cos x dx \implies I = \int_{0}^{\frac{\pi}{2}} x^2 \cos x dx$$

$\pmb{\text{Step 3: Integrate by parts}}$
Using integration by parts $\int u v dx = u \int v dx - \int (u' \int v dx) dx$:
$$I = [x^2 \sin x]_{0}^{\frac{\pi}{2}} - \int_{0}^{\frac{\pi}{2}} 2x \sin x dx$$
$$I = \left(\frac{\pi^2}{4} \cdot 1 - 0\right) - 2 \left[ -x \cos x + \sin x \right]_{0}^{\frac{\pi}{2}}$$
$$I = \frac{\pi^2}{4} - 2 \left[ (0 + 1) - (0 + 0) \right]$$
$$I = \frac{\pi^2}{4} - 2$$

Therefore, the value of the integral is $\boxed{\frac{\pi^2}{4} - 2}$.",,{}
019d5409-bc8f-7cb7-8265-bda849474a7c,"The rotational quantity of velocity given by
\(\overrightarrow{v}_{rot} = \frac{d\overrightarrow{r}}{dt} = \frac{R}{4} [\omega e^{\omega t} - \omega e^{-\omega t}]\)
\(\overrightarrow{v}_{rot} = \frac{\omega R}{4} [e^{\omega t} - e^{-\omega t}]\) ...... (1)
The force experienced by the block in the inertial frame is
\(\overrightarrow{F}_{in} = -m\omega^2 r \widehat{i} - mg \widehat{k}\) ..... (2)
Therefore, the force experienced by the block in the rotating frame is
\(\overrightarrow{F}_{rot} = \overrightarrow{F}_{in} + 2m (\overrightarrow{v}_{rot} \times \omega \widehat{k}) + m (\omega \widehat{k} \times r \widehat{i}) \times \omega \widehat{k}\)
\(\overrightarrow{F}_{rot} = (-m\omega^2 r \widehat{i} - mg \widehat{k}) + 2m \frac{\omega R}{r} [e^{\omega t} - e^{-\omega t}] \widehat{i} \times \omega \widehat{k} + m\omega^2 r \widehat{i}\)
\(\overrightarrow{F}_{rot} = - \frac{m\omega^2 R}{2} [e^{\omega t} - e^{-\omega t}] \widehat{j} - mg \widehat{k}\)
Therefore, the net reaction of the disc on the block is
\(\overrightarrow{F}_{reaction} - \overrightarrow{F}_{rot} = \frac{m\omega^2 R}{2} [e^{\omega t} - e^{-\omega t}] \widehat{j} + mg \widehat{k}\)
Hence, option (B) is correct.",,{}
019d5409-bcaa-7cb1-a79d-cb8dcc73a473,"$\pmb{\text{Step 1: Use the method of differences}}$
Let $A_k = \frac{\pi}{4} + \frac{k\pi}{6}$ and $A_{k-1} = \frac{\pi}{4} + \frac{(k-1)\pi}{6}$. 
The difference between the angles is $A_k - A_{k-1} = \frac{\pi}{6}$.
Multiply and divide the expression by $\sin\left(\frac{\pi}{6}\right)$:
$$\frac{1}{\sin(\pi/6)} \sum_{k=1}^{13} \frac{\sin(A_k - A_{k-1})}{\sin A_k \sin A_{k-1}}$$

$\pmb{\text{Step 2: Expand the sine difference formula}}$
Using $\sin(x-y) = \sin x \cos y - \cos x \sin y$:
$$\frac{1}{\sin(\pi/6)} \sum_{k=1}^{13} \frac{\sin A_k \cos A_{k-1} - \cos A_k \sin A_{k-1}}{\sin A_k \sin A_{k-1}}$$
$$\frac{1}{1/2} \sum_{k=1}^{13} (\cot A_{k-1} - \cot A_k)$$

$\pmb{\text{Step 3: Evaluate the telescoping sum}}$
$$2 \left[ (\cot A_0 - \cot A_1) + (\cot A_1 - \cot A_2) + \dots + (\cot A_{12} - \cot A_{13}) \right]$$
All intermediate terms cancel out, leaving:
$$2(\cot A_0 - \cot A_{13})$$

$\pmb{\text{Step 4: Substitute the boundary values}}$
$A_0 = \frac{\pi}{4} \implies \cot A_0 = 1$
$A_{13} = \frac{\pi}{4} + \frac{13\pi}{6} = \frac{\pi}{4} + 2\pi + \frac{\pi}{6}$
Since $\cot$ has a period of $\pi$, $\cot\left(\frac{\pi}{4} + 2\pi + \frac{\pi}{6}\right) = \cot\left(\frac{\pi}{4} + \frac{\pi}{6}\right)$.
Using $\cot(x+y) = \frac{\cot x \cot y - 1}{\cot x + \cot y}$:
$$\cot\left(\frac{\pi}{4} + \frac{\pi}{6}\right) = \frac{(1)(\sqrt{3}) - 1}{1 + \sqrt{3}} = \frac{\sqrt{3}-1}{\sqrt{3}+1}$$
Rationalizing: $\frac{(\sqrt{3}-1)^2}{3-1} = \frac{4-2\sqrt{3}}{2} = 2 - \sqrt{3}$.

$\pmb{\text{Step 5: Final Calculation}}$
$$\text{Value} = 2 [1 - (2 - \sqrt{3})] = 2[1 - 2 + \sqrt{3}] = 2(\sqrt{3} - 1)$$

Therefore, the correct answer is $\boxed{2(\sqrt{3} - 1)}$.",,{}
019d5409-bcb0-7e45-b770-336e4d9179c3,"$\pmb{\text{Step 1: Calculate the electrostatic energy difference.}}$

For Oxygen ($^{15}_8O$), $Z = 8$:
$$E_O = \frac{3}{5} \times \frac{8 \times 7}{R} \times \frac{e^2}{4\pi\epsilon_0} = \frac{3}{5} \times \frac{56}{R} \times 1.44 \text{ MeV}$$

For Nitrogen ($^{15}_7N$), $Z = 7$:
$$E_N = \frac{3}{5} \times \frac{7 \times 6}{R} \times \frac{e^2}{4\pi\epsilon_0} = \frac{3}{5} \times \frac{42}{R} \times 1.44 \text{ MeV}$$

The difference in electrostatic energy is:
$$\Delta E = |E_O - E_N| = \frac{3}{5} \times \frac{1.44}{R} \times (56 - 42) = \frac{3}{5} \times \frac{1.44}{R} \times 14 \quad \dots (i)$$

$\pmb{\text{Step 2: Calculate the binding energy difference from mass defect.}}$

Binding energy $B = [Z m_H + (A-Z) m_n - M]c^2$.

For $^{15}_7N$:
$$\Delta m_N = (7 \times 1.007825) + (8 \times 1.008665) - 15.000109 = 0.123986 \text{ u}$$
$$B_N = 0.123986 \times 931.5 \text{ MeV}$$

For $^{15}_8O$:
$$\Delta m_O = (8 \times 1.007825) + (7 \times 1.008665) - 15.003065 = 0.120190 \text{ u}$$
$$B_O = 0.120190 \times 931.5 \text{ MeV}$$

The difference in binding energy is:
$$\Delta B = |B_N - B_O| = (0.123986 - 0.120190) \times 931.5 = 0.003796 \times 931.5 \text{ MeV} \approx 3.536 \text{ MeV} \quad \dots (ii)$$

$\pmb{\text{Step 3: Solve for R.}}$

Equating $(i)$ and $(ii)$:
$$\frac{3}{5} \times \frac{1.44}{R} \times 14 = 3.536$$
$$R = \frac{3 \times 1.44 \times 14}{5 \times 3.536} = \frac{60.48}{17.68} \approx 3.42 \text{ fm}$$

Therefore, the correct answer is $\boxed{C}$.",,{}
019d5409-bc76-762b-9a2d-a5018df0849e,"$\pmb{\text{Step 1: Identify the center and radius of the circle}}$
The equation of the circle is $x^2 + y^2 - 4x - 16y + 64 = 0$. 
Rearranging into standard form $(x-g)^2 + (y-f)^2 = r^2$:
$(x-2)^2 - 4 + (y-8)^2 - 64 + 64 = 0 \implies (x-2)^2 + (y-8)^2 = 4$.
Thus, the center is $\mathbf{S(2, 8)}$ and the radius is $\mathbf{r = 2}$.

$\pmb{\text{Step 2: Find point P for shortest distance}}$
The shortest distance between a point and a parabola lies along the normal to the parabola. Let $P$ be $(t^2, 2t)$. The equation of the normal at $P$ is:
$$y + tx = 2t + t^3$$
Since this normal must pass through the center $S(2, 8)$:
$8 + 2t = 2t + t^3 \implies t^3 = 8 \implies t = 2$.
Substituting $t=2$ into $P(t^2, 2t)$, we get $\mathbf{P(4, 4)}$.

$\pmb{\text{Step 3: Verify Option A and B}}$
Distance $SP = \sqrt{(4-2)^2 + (4-8)^2} = \sqrt{4 + 16} = \sqrt{20} = 2\sqrt{5}$. $\pmb{\text{(Option A is correct)}}$.
Point $Q$ lies on the circle and segment $SP$. Thus, $SQ = \text{radius} = 2$.
$QP = SP - SQ = 2\sqrt{5} - 2$.
Ratio $SQ : QP = 2 : (2\sqrt{5} - 2) = 1 : (\sqrt{5} - 1)$. $\pmb{\text{(Option B is incorrect)}}$.

$\pmb{\text{Step 4: Verify Option C (x-intercept of the normal)}}$
The normal at $P(4,4)$ with $t=2$ is $y + 2x = 2(2) + 2^3 \implies y + 2x = 12$.
To find the $x$-intercept, set $y=0$: $2x = 12 \implies x = 6$. $\pmb{\text{(Option C is correct)}}$.

$\pmb{\text{Step 5: Verify Option D (Slope of tangent at Q)}}$
The tangent to the circle at $Q$ is perpendicular to the radius $SQ$. 
Slope of line $SP$ (or $SQ$) $= m_{SP} = \frac{4-8}{4-2} = \frac{-4}{2} = -2$.
Slope of tangent at $Q = \frac{-1}{m_{SP}} = \frac{-1}{-2} = \frac{1}{2}$. $\pmb{\text{(Option D is correct)}}$.

Therefore, the correct options are $\mathbf{A, C, D}$.",https://lh3.googleusercontent.com/d/1kLR3qdRs1XmkjMfhttjQvyqYdIR5q9H3=w1200,{}
019d5409-bca8-7d82-a170-993a2e723ab3,"$\pmb{\text{Step 1: Find the coordinates of point P}}$
Let the point be $Q(3,1,7)$ and the plane be $x-y+z-3=0$. The coordinates of the image $P(x_1, y_1, z_1)$ are given by the formula:
$$\frac{x_1-3}{1} = \frac{y_1-1}{-1} = \frac{z_1-7}{1} = -2\frac{(3-1+7-3)}{1^2+(-1)^2+1^2}$$
$$\frac{x_1-3}{1} = \frac{y_1-1}{-1} = \frac{z_1-7}{1} = -2\left(\frac{6}{3}\right) = -4$$
Solving for coordinates:
$\bullet \quad x_1 - 3 = -4 \implies x_1 = -1$
$\bullet \quad y_1 - 1 = 4 \implies y_1 = 5$
$\bullet \quad z_1 - 7 = -4 \implies z_1 = 3$
So, $\pmb{P = (-1, 5, 3)}$.



$\pmb{\text{Step 2: Determine the equation of the required plane}}$
The plane contains the line $L: \frac{x}{1} = \frac{y}{2} = \frac{z}{1}$. The line passes through $(0,0,0)$ and has direction ratios $(1,2,1)$. 
Since the plane contains the line, it must pass through the origin $(0,0,0)$. The equation of a plane passing through the origin is:
$$ax + by + cz = 0 \quad \dots (1)$$

$\pmb{\text{Step 3: Apply constraints to find coefficients}}$
1. The plane passes through $P(-1, 5, 3)$:
$$-a + 5b + 3c = 0 \implies a - 5b - 3c = 0 \quad \dots (2)$$
2. The normal to the plane $(a, b, c)$ is perpendicular to the line $(1, 2, 1)$:
$$a(1) + b(2) + c(1) = 0 \implies a + 2b + c = 0 \quad \dots (3)$$

$\pmb{\text{Step 4: Solve the system using cross-multiplication}}$
From (2) and (3):
$$\frac{a}{(-5)(1) - (-3)(2)} = \frac{b}{(-3)(1) - (1)(1)} = \frac{c}{(1)(2) - (-5)(1)}$$
$$\frac{a}{1} = \frac{b}{-4} = \frac{c}{7}$$

Substituting $a=1, b=-4, c=7$ into equation (1):
$$x - 4y + 7z = 0$$

Therefore, the correct answer is $\boxed{x - 4y + 7z = 0}$.",,{}
019d5409-bc55-784f-b914-af2bb738b4df,"$\pmb{\text{Step 1: Write the half-cell reactions}}$
$\bullet \quad \text{Anode (Oxidation): } H_{2}(g) \to 2H^{+}(aq) + 2e^{-}$
$\bullet \quad \text{Cathode (Reduction): } M^{4+}(aq) + 2e^{-} \to M^{2+}(aq)$

$\pmb{\text{Step 2: Write the overall cell reaction}}$
$$M^{4+}(aq) + H_{2}(g) \to M^{2+}(aq) + 2H^{+}(aq)$$
Here, the number of electrons transferred is $n = 2$.

$\pmb{\text{Step 3: Calculate the standard cell potential } E^o_{\text{cell}}}$
$$E^o_{\text{cell}} = E^o_{\text{cathode}} - E^o_{\text{anode}}$$
$$E^o_{\text{cell}} = E^o_{M^{4+}/M^{2+}} - E^o_{H^{+}/H_{2}} = 0.151 \text{ V} - 0 \text{ V} = 0.151 \text{ V}$$

$\pmb{\text{Step 4: Use the Nernst equation}}$
$$E_{\text{cell}} = E^o_{\text{cell}} - \frac{0.059}{n} \log \frac{[M^{2+}][H^{+}]^2}{[M^{4+}] P_{H_2}}$$
Given $[H^{+}] = 1$ M and $P_{H_2} = 1$ bar, the equation simplifies to:
$$0.092 = 0.151 - \frac{0.059}{2} \log \left( \frac{[M^{2+}]}{[M^{4+}]} \right)$$
Substitute $\frac{[M^{2+}]}{[M^{4+}]} = 10^x$:
$$0.092 = 0.151 - \frac{0.059}{2} \log(10^x)$$
$$0.092 - 0.151 = -0.0295 x$$
$$-0.059 = -0.0295 x$$
$$x = \frac{0.059}{0.0295} = 2$$

Therefore, the value of $x$ is $\boxed{2}$.",,{}
019d5409-bc9e-7344-b585-28f6900c733f,"$\pmb{\text{Step 1: Understand Raoult's Law and Deviations}}$
$\bullet \quad$ $\pmb{\text{Ideal Solution:}}$ Occurs when the intermolecular attractions between $A-B$ are similar to $A-A$ and $B-B$.
$\bullet \quad$ $\pmb{\text{Positive Deviation:}}$ Occurs when $A-B$ attractions are $\pmb{\text{weaker}}$ than $A-A$ or $B-B$ attractions. This leads to higher vapor pressure and lower boiling points.
$\bullet \quad$ $\pmb{\text{Negative Deviation:}}$ Occurs when $A-B$ attractions are $\pmb{\text{stronger}}$ than $A-A$ or $B-B$ attractions. This leads to lower vapor pressure and higher boiling points.

$\pmb{\text{Step 2: Analyze Each Mixture}}$
$\bullet \quad \pmb{\text{Option A: } CCl_4 + CH_3OH.}$ Pure methanol is extensively hydrogen-bonded. Adding $CCl_4$ molecules breaks these hydrogen bonds. The $A-B$ interactions are weaker than the $A-A$ hydrogen bonds, resulting in a $\pmb{\text{positive deviation}}$.

$\bullet \quad \pmb{\text{Option B: } CS_2 + CH_3COCH_3.}$ Acetone molecules have strong dipole-dipole interactions. $CS_2$ molecules disrupt these interactions in the mixture, making $A-B$ forces weaker than $A-A$. This leads to a $\pmb{\text{positive deviation}}$.

$\bullet \quad \pmb{\text{Option C: } C_6H_6 + C_6H_5CH_3.}$ Benzene and toluene have similar structures and polarities. They form a nearly $\pmb{\text{ideal solution}}$.

$\bullet \quad \pmb{\text{Option D: } C_6H_5OH + C_6H_5NH_2.}$ Phenol and aniline form strong $\pmb{\text{intermolecular hydrogen bonds}}$ with each other. These $A-B$ interactions are stronger than $A-A$ or $B-B$ interactions, resulting in a $\pmb{\text{negative deviation}}$.

$\pmb{\text{Conclusion:}}$
Mixtures in options A and B show positive deviation.

$\boxed{\text{A, B}}$",,{}
019d5409-ba3a-7b19-9d2b-3baf24635f13,"$\pmb{\text{Step 1: Understand the Hydrolysis of Sucrose}}$
Sucrose is a disaccharide that, upon acid-catalyzed hydrolysis, yields an equimolar mixture of $\text{D}-(+)$-glucose and $\text{D}-(-)$-fructose. This mixture is known as $\pmb{\text{invert sugar}}$.

$$\text{C}_{12}\text{H}_{22}\text{O}_{11} + \text{H}_2\text{O} \xrightarrow{\text{H}^+} \text{C}_6\text{H}_{12}\text{O}_6 (\text{D-glucose}) + \text{C}_6\text{H}_{12}\text{O}_6 (\text{D-fructose})$$

$\pmb{\text{Step 2: Calculate the Specific Rotation of the Mixture}}$
The specific rotation of the mixture ($[\alpha]_{mix}$) is the average of the specific rotations of its equimolar components:
$$[\alpha]_{mix} = 0.5 \times (+52.7^\circ) + 0.5 \times (-92.4^\circ)$$
$$[\alpha]_{mix} = +26.35^\circ - 46.2^\circ = -19.85^\circ \approx -20^\circ$$
Since the sign of rotation changes from positive (sucrose: $+66.5^\circ$) to negative (mixture: $-19.85^\circ$), the process is called $\pmb{\text{inversion of sugar}}$.

$\pmb{\text{Step 3: Evaluate the Statements}}$
$\bullet \quad \pmb{\text{Option A:}}$ Incorrect. Hydrolysis of maltose yields two molecules of glucose, not invert sugar.
$\bullet \quad \pmb{\text{Option B:}}$ Correct. As shown in the hydrolysis reaction.
$\bullet \quad \pmb{\text{Option C:}}$ Correct. Invert sugar is defined as the 1:1 mixture of glucose and fructose.
$\bullet \quad \pmb{\text{Option D:}}$ Incorrect. The specific rotation is negative (levorotatory).

Therefore, the correct options are $\boxed{\text{B, C}}$.",,{}
