id,legacy_id,question,options,answer,type,year,chapter,cluster_assignment,attributes,flags,stats,links,verification_status,metadata,created_at,updated_at
019d5409-bc8a-72f2-8c8a-63843278d51b,a5f3e20c-a45f-438d-a475-32d48bb65c18,"{""text"": ""Let $E_1 = \\left\\{ x \\in \\mathbb{R} : x \\ne 1 \\text{ and } \\frac{x}{x - 1} > 0 \\right\\}$ and $E_2 = \\left\\{ x \\in E_1 : \\sin^{-1} \\left( \\log_e \\left( \\frac{x}{x - 1} \\right) \\right) \\text{ is a real number} \\right\\}$.\n(Here, the inverse trigonometric function $\\sin^{-1} x$ assumes values in $[-\\pi/2, \\pi/2]$).\nLet $f : E_1 \\to \\mathbb{R}$ be defined by $f(x) = \\log_e \\left( \\frac{x}{x - 1} \\right)$ and $g : E_2 \\to \\mathbb{R}$ be defined by $g(x) = \\sin^{-1} \\left( \\log_e \\left( \\frac{x}{x - 1} \\right) \\right)$.\n\n$$\\begin{array}{|l|l|} \n\\hline \\textbf{LIST-I} & \\textbf{LIST-II} \\\\ \\hline \n\\text{P. The range of } f \\text{ is} & \\text{1. } (-\\infty, \\frac{1}{1-e}] \\cup [\\frac{e}{e-1}, \\infty) \\\\ \\hline \n\\text{Q. The range of } g \\text{ contains} & \\text{2. } (0, 1) \\\\ \\hline \n\\text{R. The domain of } f \\text{ contains} & \\text{3. } [-\\frac{1}{2}, \\frac{1}{2}] \\\\ \\hline \n\\text{S. The domain of } g \\text{ is} & \\text{4. } (-\\infty, 0) \\cup (0, \\infty) \\\\ \\hline \n & \\text{5. } (-\\infty, \\frac{e}{e-1}) \\\\ \\hline \n & \\text{6. } (-\\infty, 0) \\cup (\\frac{1}{2}, \\frac{e}{e-1}] \\\\ \\hline \n\\end{array}$$\n\nThe correct option is:"", ""image_url"": """"}","{""A"": {""text"": ""P \u2192 4; Q \u2192 2; R \u2192 1; S \u2192 1"", ""image_url"": """"}, ""B"": {""text"": ""P \u2192 3; Q \u2192 3; R \u2192 6; S \u2192 5"", ""image_url"": """"}, ""C"": {""text"": ""P \u2192 4; Q \u2192 2; R \u2192 1; S \u2192 6"", ""image_url"": """"}, ""D"": {""text"": ""P \u2192 4; Q \u2192 3; R \u2192 6; S \u2192 5"", ""image_url"": """"}}",A,PYQ,2018,RAF,RAF-Calculus,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div4"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1kx13g6z5/53a65f35-0d64-4508-a121-2823b8ac232b/3e317c10-5a1b-11ec-9197-413c7acc42fc/file-1kx13g6z6.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T01:27:26.591655+05:30
019d5409-bcb0-7b28-a899-dcccef7a75d9,550515b2-9642-4f6f-96b3-e99edc200e5b,"{""text"": ""One mole of a monatomic ideal gas undergoes four thermodynamic processes as shown schematically in the PV-diagram below. Among these four processes, one is isobaric, one is isochoric, one is isothermal and one is adiabatic. Match the processes mentioned in List-I with the corresponding statements in List-II.\n\n$$\\begin{array}{|l|l|} \\hline \\pmb{\\text{List-I}} & \\pmb{\\text{List-II}} \\\\ \\hline \\text{P. In process I} & \\text{1. Work done by the gas is zero} \\\\ \\text{Q. In process II} & \\text{2. Temperature of the gas remains unchanged} \\\\ \\text{R. In process III} & \\text{3. No heat is exchanged between the gas and its surroundings} \\\\ \\text{S. In process IV} & \\text{4. Work done by the gas is } 6P_0V_0 \\\\ \\hline \\end{array}$$"", ""image_url"": ""https://lh3.googleusercontent.com/d/14f1pOCy4N4EHIeT4CdG36g6vsCh28nB1=w1200""}","{""A"": {""text"": ""$P \\to 4; Q \\to 3; R \\to 1; S \\to 2$"", ""image_url"": """"}, ""B"": {""text"": ""$P \\to 1; Q \\to 3; R \\to 2; S \\to 4$"", ""image_url"": """"}, ""C"": {""text"": ""$P \\to 3; Q \\to 4; R \\to 1; S \\to 2$"", ""image_url"": """"}, ""D"": {""text"": ""$P \\to 3; Q \\to 4; R \\to 2; S \\to 1$"", ""image_url"": """"}}",C,PYQ,2018,THD,THD-Thermodynamics_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""d5558e16-9200-4f24-ab5f-d400a5c8c3c8"", ""00e97e78-3bd9-4679-ac5c-454486f7c260"", ""4c5fbeda-9b8d-4fe7-af24-7cbd070bfaa5""]",review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div4"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/agxEKBwKUYWG9lMV4/gNcA8RFoJUQu37FlNeHSLMCgNIEZH/R0HriGSprj4Eb3WDw7NOOp/image.png"", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T01:38:10.121995+05:30
019d5409-bc62-7889-8ee3-673f018548ba,e0b9fa97-3a46-4904-bb44-af3f2ad5da7c,"{""text"": ""Let $H: \\frac{x^2}{a^2} - \\frac{y^2}{b^2} = 1$, where $a > b > 0$, be a hyperbola in the $XY$-plane whose conjugate axis $LM$ subtends an angle of $60^{\\circ}$ at one of its vertices $N$. Let the area of $\\Delta LMN$ be $4\\sqrt{3}$.\n\n$$\\begin{array}{|l|l|} \n\\hline \\textbf{LIST-I} & \\textbf{LIST-II} \\\\ \\hline \n\\text{P. The length of the conjugate axis of } H \\text{ is} & \\text{1. } 8 \\\\ \\hline \n\\text{Q. The eccentricity of } H \\text{ is} & \\text{2. } \\frac{4}{\\sqrt{3}} \\\\ \\hline \n\\text{R. The distance between the foci of } H \\text{ is} & \\text{3. } \\frac{2}{\\sqrt{3}} \\\\ \\hline \n\\text{S. The length of the latus rectum of } H \\text{ is} & \\text{4. } 4 \\\\ \\hline \n\\end{array}$$\n\nChoose the correct option:"", ""image_url"": """"}","{""A"": {""text"": ""P \u2192 4; Q \u2192 2; R \u2192 1; S \u2192 3"", ""image_url"": """"}, ""B"": {""text"": ""P \u2192 4; Q \u2192 3; R \u2192 1; S \u2192 2"", ""image_url"": """"}, ""C"": {""text"": ""P \u2192 4; Q \u2192 1; R \u2192 3; S \u2192 2"", ""image_url"": """"}, ""D"": {""text"": ""P \u2192 3; Q \u2192 4; R \u2192 2; S \u2192 1"", ""image_url"": """"}}",B,PYQ,2018,HYB1,HYB1-Hyperbola_Topics,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""6a80d66c-e4d0-47a6-98af-a138edf13aef"", ""723e4f37-cfbd-4288-a64e-3c3a62615855"", ""89c83783-296a-4f5c-8c5a-648df3913705"", ""9880b9a3-c4e2-494f-bc67-a516969c485e"", ""dd818f41-c9c7-4a0b-9a62-eec28fc18ac9"", ""d86ea51f-e298-4376-93e3-02a2dd6ffc5a"", ""567dc464-d4dc-4a85-bfd8-2cc2c44c1c27""]",pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div4"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1kywx4xok/dd6b415e-a153-4862-aca4-273e28713e1f/da808ea0-7f67-11ec-bfc2-c3b5b0b6038a/file-1kywx4xoq.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T02:05:03.854475+05:30
019d5409-ba36-74cc-9101-251e212f00a8,a3bcaf21-3c8c-43c2-af4d-e53337e8dcb9,"{""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1aoSJ5QHPAh8TZs7JtjscG9bA2rpCtsE9=w1200""}","{""A"": {""text"": ""P - 1,5;Q - 2;R - 3;S - 4"", ""image_url"": """"}, ""B"": {""text"": ""P - 1,4;Q - 2;R - 4;S - 3"", ""image_url"": """"}, ""C"": {""text"": ""P - 1,4;Q - 1,2;R - 3,4;S - 4"", ""image_url"": """"}, ""D"": {""text"": ""P - 4,5;Q - 4;R - 4;S - 3,4"", ""image_url"": """"}}",B,PYQ,2018,APE,APE-Organic_Chemistry,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div4"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1lhy9non2/1e8bf543-a158-4f77-9b74-97366f3e1ae0/b64949e0-f84d-11ed-a781-6b119f5e0ecf/file-1lhy9non4.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-20T02:03:11.730718+05:30
019d5409-ba26-7284-93d0-55345a41feba,5e26a349-e506-478f-82a2-9d9efb4e21bf,"{""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1fNUGP76h2vGa8PNCtD5XEFh-hsiViy9a=w1200""}","{""A"": {""text"": ""$$P - 1;Q - 2,3;R - 1,4;S - 2,4$$"", ""image_url"": """"}, ""B"": {""text"": ""$$P - 1,5;Q - 3,4;R - 4,5;S - 3$$"", ""image_url"": """"}, ""C"": {""text"": ""$$P - 1,5;Q - 3,4;R - 5;S - 2,4$$"", ""image_url"": """"}, ""D"": {""text"": ""$$P - 1,5;Q - 2,3;R - 1,5;S - 2,3$$"", ""image_url"": """"}}",D,PYQ,2018,AKC,AKC-Organic_Chemistry_4,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""30ab56c0-19e8-407a-8f89-b98831abb12a"", ""999ed784-977f-4d4c-9e9c-a9dff087736b"", ""95d488a6-320c-4bfb-b16f-39af404b2c90"", ""fa9ec680-5686-4fed-b402-3cb06843a22f"", ""76b0963d-d28b-48f6-b122-a649bb1c2338""]",pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div4"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1jMGxbLO6hkrmBsOO/taVBiXKZB2oQ62Kl3eM8q5kFwp3FZ/5uDvizfTGsy88QBT1D6GTL/image.png"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1lhyaheaw/b1a4298e-9366-484d-8333-301f90fc376c/f0932280-f850-11ed-a781-6b119f5e0ecf/file-1lhyaheax.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-20T02:03:10.001002+05:30
019d5409-bcbc-7090-bae5-745f3d4164c2,5763b8ae-6e48-4ee5-b332-c288420111cc,"{""text"": ""A particle of mass $m$ is initially at rest at the origin. It is subjected to a force and starts moving along the x-axis. Its kinetic energy $K$ changes with time as $dK/dt = \\gamma t$, where $\\gamma$ is a positive constant of appropriate dimensions. Which of the following statements is (are) true?"", ""image_url"": """"}","{""A"": {""text"": ""The force applied on the particle is constant"", ""image_url"": """"}, ""B"": {""text"": ""The speed of the particle is proportional to time"", ""image_url"": """"}, ""C"": {""text"": ""The distance of the particle from the origin increases linearly with time"", ""image_url"": """"}, ""D"": {""text"": ""The force is conservative"", ""image_url"": """"}}","A, B, D",PYQ,2018,WEP,WEP-Work_Energy_Theorem_3,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l2mm234u/ed37b03f-fa71-4885-9dc0-f974dcc13836/8de237e0-c8ed-11ec-8c2d-13f33da2fbe1/file-1l2mm234v.png?format=png"", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T02:03:59.128799+05:30
019d5409-bcac-778b-941a-b5a601e4f975,b8451344-8669-4b7d-bd6f-d0737bc0bf91,"{""text"": ""Let $f : \\mathbb{R} \\to \\mathbb{R}$ be a differentiable function with $f(0) = 1$ and satisfying the equation $f(x + y) = f(x) f'(y) + f'(x) f(y)$ for all $x, y \\in \\mathbb{R}$. Then, the value of $\\log_e(f(4))$ is ___________."", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",2,PYQ,2018,TFI,TFI-Trigonometry_Identities,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T02:00:38.368838+05:30
019da754-036d-7d65-a744-e3375c350c9b,0427955e-8972-450a-92f5-ce42839cd3a4,"{""text"": ""Let\n$$X = ({}^{10}C_1)^2 + 2({}^{10}C_2)^2 + 3({}^{10}C_3)^2 + \\dots + 10({}^{10}C_{10})^2,$$\nwhere ${}^{10}C_r, r \\in \\{1, 2, \\dots, 10\\}$ denote binomial coefficients. Then the value of $\\frac{1}{1430} X$ is _______."", ""image_url"": null}","{""A"": {""text"": """", ""image_url"": null}, ""B"": {""text"": """", ""image_url"": null}, ""C"": {""text"": """", ""image_url"": null}, ""D"": {""text"": """", ""image_url"": null}}",646,PYQ,2018,BNT,,"{""difficulty"": null, ""extra_param"": null, ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": null, ""legacy_b"": null, ""legacy_c"": null, ""legacy_d"": null, ""extra_info"": null, ""topic_tags"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": null, ""legacy_solution"": null, ""importance_level"": null, ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-20T01:29:54.297903+05:30,2026-04-20T02:01:19.725567+05:30
019da758-b15d-7f3d-b314-32e90d54764f,bd199ee3-314c-4bc9-a32a-c68330c3fd97,"{""text"": ""A ball is projected from the ground at an angle of $45^\\circ$ with the horizontal surface. It reaches a maximum height of $120$ m and returns to the ground. Upon hitting the ground for the first time, it loses half of its kinetic energy. Immediately after the bounce, the velocity of the ball makes an angle of $30^\\circ$ with the horizontal surface. The maximum height it reaches after the bounce, in metres, is _______."", ""image_url"": null}","{""A"": {""text"": """", ""image_url"": null}, ""B"": {""text"": """", ""image_url"": null}, ""C"": {""text"": """", ""image_url"": null}, ""D"": {""text"": """", ""image_url"": null}}",30,PYQ,2018,MPN,,"{""difficulty"": null, ""extra_param"": null, ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": null, ""legacy_b"": null, ""legacy_c"": null, ""legacy_d"": null, ""extra_info"": null, ""topic_tags"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": null, ""legacy_solution"": null, ""importance_level"": null, ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-20T01:35:00.964886+05:30,2026-04-20T01:37:56.109513+05:30
019d5409-ba2b-7c50-8378-9efcd43b4d8e,a919b932-1c70-4fc3-b490-130337aa6de5,"{""text"": ""Aniline reacts with mixed acid (conc. $\\text{HNO}_3$ and conc. $\\text{H}_2\\text{SO}_4$) at $288\\text{ K}$ to give $\\mathbf{P}$ (51%), $\\mathbf{Q}$ (47%) and $\\mathbf{R}$ (2%). The major product(s) of the following reaction sequence is (are):\n\n$\\mathbf{R} \\xrightarrow[(5) \\text{ EtOH}, \\Delta]{\\begin{smallmatrix} (1) \\text{ Ac}_2\\text{O, pyridine} \\\\ (2) \\text{ Br}_2, \\text{CH}_3\\text{CO}_2\\text{H} \\\\ (3) \\text{ H}_3\\text{O}^+ \\\\ (4) \\text{ NaNO}_2, \\text{HCl}/273-278\\text{K} \\end{smallmatrix}} \\mathbf{S} \\xrightarrow[\\text{(4) H}_3\\text{PO}_2]{\\begin{smallmatrix} (1) \\text{ Sn/HCl} \\\\ (2) \\text{ Br}_2/\\text{H}_2\\text{O(excess)} \\\\ (3) \\text{ NaNO}_2, \\text{HCl}/273-278\\text{K} \\end{smallmatrix}} \\text{major product(s)}$"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1J_vZ9ptzYK1sTG9Pw6Z6O4opN2VJZl9O=w1200""}, ""B"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1lnMKKYOB_Tubx7NjqZEpD83BlSh-BQrA=w1200""}, ""C"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1RAnH1CgRDEty1srLgpd6p8bk7LCvGee8=w1200""}, ""D"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1RJ_LmpdnKBISnWJ1AyoSN7DcFuPFHLan=w1200""}}",D,PYQ,2018,AMN,AMN-Chemical_Reactions,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": ""https://imagex.cdn.examgoal.net/hVf0cr3gKrdQ70KIB/WcGTwFocVHR4SKwhUaiAxoOnMbjoa/e0mnoQdrpIPUUZ3YJedVGu/image.png"", ""legacy_b"": ""https://imagex.cdn.examgoal.net/d1MKUXlcvJbeeMWWj/M8q8JnOgdK0rr4ykB75yTLFEQkJTF/ZgJnKI0CbuivxJIrqA2FX5/image.png"", ""legacy_c"": ""https://imagex.cdn.examgoal.net/KiAcEnXgvdJA0kNmL/gcOufReurpLJXOeevhtorM1bFG3at/mVoPrKLoKlr7we3rZFUGwF/image.png"", ""legacy_d"": ""https://imagex.cdn.examgoal.net/yxniPkTTds3hGaSjE/6gYJRHJDwkPGBTTHZbKBWaC7wbM00/Jx9WYWZqaCLKonFoBrEHR6/image.png"", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1klgr5rgv/a956c025-b833-4446-a39b-56585929b51b/206a9df0-7525-11eb-b442-95637869939b/file-1klgr5rgw-500w.jpeg"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1kz5hacuh/bf412a4a-5108-4a5c-8e29-b6159f4fcb2b/ed096790-841c-11ec-a1bf-6bb24fc27666/file-1kz5hacui.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-20T02:02:52.069136+05:30
019d5409-bcb5-7a44-b86d-7285c3a082b0,3b35695e-c59e-4f94-b256-359b9e5d006a,"{""text"": ""A steel wire of diameter 0.5 mm and Young's modulus $2 \\times 10^{11}$ N m$^{-2}$ carries a load of mass $M$. The length of the wire with the load is 1.0 m. A vernier scale with 10 divisions is attached to the end of this wire. Next to the steel wire is a reference wire to which a main scale, of least count 1.0 mm, is attached. The 10 divisions of the vernier scale correspond to 9 divisions of the main scale. Initially, the zero of vernier scale coincides with the zero of main scale. If the load on the steel wire is increased by 1.2 kg, the vernier scale division which coincides with a main scale division is ________. Take $g = 10$ m s$^{-2}$ and $\\pi = 3.2$."", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",3,PYQ,2018,UNM,UNM-Measurement_Instruments,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2018_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T01:37:58.081404+05:30
